elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.60539,4.875
3.8455,4.60539,4.875
8.5895,4.5142,4.529811
15.492938,4.633006,4.516528
20.253,4.526548,4.483264
30.075063,4.096706,4.611199
35.190562,4.15662,4.613206
43.65425,3.998747,4.542787
48.618812,4.08233,4.51289
54.94175,4.009217,4.511407
63.567937,3.931644,4.492896
73.420312,3.999974,4.460302
79.708437,4.032256,4.453572
89.560812,4.077204,4.431178
96.162375,4.035654,4.384415
104.556375,4.003186,4.393694
114.378437,3.935104,4.435026
121.026437,3.961076,4.452327
123.38325,3.960656,4.436524
128.347813,3.993791,4.429309
136.741813,3.971534,4.433649
143.06475,3.948353,4.436581
150.785375,3.931393,4.433428
155.591875,3.94581,4.427761
160.351938,3.952764,4.426195
164.810188,3.93506,4.431573
171.41175,3.917225,4.405324
175.87,3.901536,4.410892
180.6765,3.914746,4.406612
