block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.099466,3.125,5.0,1,5.0
5.0,10.0,3.498225,3.1565,5.0,2,5.0
10.0,15.0,3.073614,3.625,5.0,1,5.0
15.0,20.0,3.190437,3.625,5.0,2,5.0
20.0,25.0,2.981854,3.609375,5.0,2,5.0
25.0,30.0,3.347537,3.5,5.0,1,5.0
30.0,35.0,2.851838,3.5,5.0,1,5.0
35.0,40.0,2.823172,3.381875,5.0,2,5.0
40.0,45.0,2.660828,2.954,5.0,2,5.0
45.0,50.0,3.281835,3.125,5.0,1,5.0
50.0,55.0,3.134963,3.125,5.0,1,5.0
55.0,60.0,3.179114,2.95925,5.0,2,5.0
60.0,65.0,3.255298,2.875,5.0,1,5.0
65.0,70.0,3.19766,2.875,5.0,1,5.0
70.0,75.0,3.449746,3.52675,5.0,2,5.0
75.0,80.0,3.290331,3.50225,5.0,2,5.0
80.0,85.0,3.439337,3.375,5.0,1,5.0
85.0,90.0,3.060059,3.047,5.0,2,5.0
90.0,95.0,3.036973,2.375,5.0,1,5.0
95.0,100.0,3.074803,2.375,5.0,1,5.0
100.0,105.0,3.273342,2.7235,5.0,2,5.0
105.0,110.0,3.028082,2.875,5.0,1,5.0
110.0,115.0,2.969693,3.22375,5.0,2,5.0
115.0,120.0,3.368302,3.25,5.0,1,5.0
120.0,125.0,3.329642,3.331,5.0,2,5.0
125.0,130.0,3.04524,3.375,5.0,1,5.0
130.0,135.0,3.541169,3.375,5.0,1,5.0
135.0,140.0,3.339292,3.375,5.0,2,5.0
140.0,145.0,3.030979,3.375,5.0,1,5.0
145.0,150.0,3.321109,3.375,5.0,1,5.0
150.0,155.0,3.161367,3.495125,5.0,2,5.0
155.0,160.0,3.433858,3.5,5.0,1,5.0
160.0,165.0,3.009936,2.975,5.0,2,5.0
165.0,170.0,3.005938,2.875,5.0,1,5.0
170.0,175.0,2.993666,2.875,5.0,1,5.0
175.0,180.0,3.34703,3.426875,5.0,2,5.0
180.0,185.0,3.162052,3.5,5.0,1,5.0
185.0,185.935,3.267905,3.5,0.935,1,5.0
