seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.494092,4.875
16.167938,2.188531,2.45204
26.020313,2.696311,3.132823
39.250438,2.441505,3.088052
45.852,2.569098,3.183356
52.607063,2.568852,3.127711
57.571625,2.755389,3.224489
78.021813,2.523084,3.165648
84.34475,2.584434,3.265679
90.514813,2.570466,3.213485
97.41825,2.675907,3.304653
113.668375,2.528417,3.207489
118.412375,2.579329,3.249255
137.172562,2.450489,3.300644
142.288062,2.486369,3.348256
153.66825,2.460226,3.322466
159.956375,2.503559,3.363842
173.8565,2.436772,3.274789
180.5045,2.474715,3.329121
