block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.809411,3.5,5.0,1,5.0
5.0,10.0,2.799367,3.5,5.0,2,5.0
10.0,15.0,2.750489,3.5,5.0,1,5.0
15.0,20.0,2.751051,3.499811,5.0,2,5.0
20.0,25.0,3.12168,3.375,5.0,1,5.0
25.0,30.0,2.755885,3.052941,5.0,2,5.0
30.0,35.0,2.695755,3.0,5.0,1,5.0
35.0,40.0,2.695755,3.0,5.0,1,5.0
40.0,45.0,2.632194,3.502141,5.0,2,5.0
45.0,50.0,2.530681,3.299734,5.0,2,5.0
50.0,55.0,2.517538,3.25,5.0,1,5.0
55.0,60.0,2.517102,3.226992,5.0,2,5.0
60.0,65.0,2.505699,2.625,5.0,1,5.0
65.0,70.0,2.505699,2.625,5.0,1,5.0
70.0,75.0,2.794962,2.659158,5.0,2,5.0
75.0,80.0,3.542849,2.770962,5.0,2,5.0
80.0,85.0,2.798508,3.5,5.0,1,5.0
85.0,90.0,2.798508,3.5,5.0,1,5.0
90.0,95.0,2.73725,3.5,5.0,2,5.0
95.0,100.0,2.724142,3.5,5.0,1,5.0
100.0,105.0,2.685131,3.4415,5.0,2,5.0
105.0,110.0,2.390718,3.0,5.0,1,5.0
110.0,115.0,2.523806,3.052055,5.0,2,5.0
115.0,120.0,2.710304,3.125,5.0,1,5.0
120.0,125.0,2.681465,3.072528,5.0,2,5.0
125.0,130.0,2.572902,2.875,5.0,1,5.0
130.0,135.0,2.572902,2.875,5.0,1,5.0
135.0,140.0,2.572902,2.875,5.0,1,5.0
140.0,145.0,2.562535,2.623005,5.0,2,5.0
145.0,150.0,2.557475,2.5,5.0,1,5.0
150.0,155.0,2.566785,2.871306,5.0,2,5.0
155.0,160.0,2.595087,4.0,5.0,1,5.0
160.0,165.0,2.622543,3.896225,5.0,2,5.0
165.0,170.0,2.859662,3.0,5.0,1,5.0
170.0,175.0,2.859662,3.0,5.0,1,5.0
175.0,180.0,2.821896,2.887795,5.0,2,5.0
180.0,185.0,2.733443,2.625,5.0,1,5.0
185.0,188.691688,2.733443,2.625,3.691687,1,5.0
