seconds,mos_pred_concat,mos_target_concat_durw
8.394,3.630366,4.5
18.216062,3.371869,4.702199
32.368875,2.688881,4.067247
37.049125,2.594221,4.01138
39.405938,2.63875,3.988271
44.212438,2.758237,4.016724
49.018938,2.871271,4.039598
64.295938,2.766886,3.792585
75.317,2.662135,3.749771
81.030438,2.63515,3.723346
85.488687,2.63283,3.770368
91.71525,2.647167,3.701095
102.56,2.622072,3.679831
111.062813,2.546501,3.627784
124.5965,2.477347,3.613904
133.744188,2.488387,3.606113
142.370375,2.505576,3.6527
150.091,2.530139,3.689855
154.54925,2.532735,3.716831
168.367,2.508038,3.627225
173.127063,2.517459,3.647785
181.59075,2.531359,3.675853
