seconds,mos_pred_concat,mos_target_concat_durw
11.380187,2.15038,3.0
18.270187,2.14847,3.235698
37.030375,2.285102,3.432925
51.000375,2.37883,3.280098
67.2505,2.380488,3.121803
80.5155,2.435204,3.12233
86.685563,2.445279,3.078034
91.050562,2.464792,3.0683
111.50075,2.507207,3.055774
126.18075,2.537936,3.107455
132.935812,2.553281,3.089291
137.755812,2.560879,3.108036
150.985937,2.533993,3.098569
160.855937,2.544718,3.13087
175.101125,2.477061,3.049039
184.786125,2.492933,3.05302
