elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.24,4.2675,2.5
12.39,4.309536,2.707829
21.63,4.211413,2.83264
28.07,4.205298,2.679848
33.57,4.140841,2.650382
39.37,4.169148,2.750995
49.09,4.159075,2.692297
55.59,4.146335,2.669812
57.03,4.145292,2.697087
59.67,4.154108,2.660715
62.1,4.168784,2.657687
64.9,4.154438,2.656767
73.09,4.156862,2.620525
77.87,4.163382,2.648541
85.56,4.171701,2.704642
91.29,4.161214,2.748287
92.78,4.163227,2.745906
96.32,4.170127,2.736868
100.82,4.15291,2.709558
102.76,4.15396,2.70646
105.06,4.151391,2.721643
108.26,4.154574,2.743008
112.8,4.149408,2.758382
126.04,4.159964,2.710231
130.98,4.164884,2.697159
133.32,4.170464,2.692724
139.97,4.168815,2.731077
144.86,4.169677,2.72788
149.05,4.166969,2.724285
154.28,4.172996,2.733632
158.46,4.17567,2.711348
162.4,4.176409,2.696516
168.44,4.161663,2.686908
175.43,4.155073,2.699383
185.82,4.143869,2.680247
