seconds,mos_pred_concat,mos_target_concat_durw
8.626188,3.453178,4.375
16.346812,3.5345,4.375
23.101875,3.234827,3.899845
34.482062,2.592816,3.602867
36.838875,2.636869,3.604283
50.069,2.526168,3.444609
58.463,2.643572,3.59614
78.913187,2.530736,3.441651
95.163312,2.48225,3.3022
109.4085,2.355481,3.148926
128.168687,2.303781,3.218609
137.99075,2.333799,3.33651
142.750812,2.382675,3.371139
151.2145,2.415783,3.42033
155.67275,2.425001,3.45483
169.572875,2.394109,3.356068
175.742937,2.398008,3.326013
180.549437,2.436279,3.350611
