block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.858927,2.75,5.0,1,5.0
5.0,10.0,7.5,3.329868,2.844336,5.0,2,5.0
10.0,15.0,12.5,3.157897,2.875,5.0,1,5.0
15.0,20.0,17.5,3.157897,2.875,5.0,1,5.0
20.0,25.0,22.5,2.953279,3.47543,5.0,2,5.0
25.0,30.0,27.5,2.944906,3.5,5.0,1,5.0
30.0,35.0,32.5,2.961209,3.503086,5.0,2,5.0
35.0,40.0,37.5,3.548855,3.617414,5.0,2,5.0
40.0,45.0,42.5,2.675601,3.5,5.0,1,5.0
45.0,50.0,47.5,2.675601,3.5,5.0,1,5.0
50.0,55.0,52.5,2.34363,3.277066,5.0,2,5.0
55.0,60.0,57.5,2.303327,3.25,5.0,1,5.0
60.0,65.0,62.5,2.322476,3.272941,5.0,2,5.0
65.0,70.0,67.5,2.683368,3.562438,5.0,2,5.0
70.0,75.0,72.5,3.152015,3.125,5.0,1,5.0
75.0,80.0,77.5,3.152015,3.125,5.0,1,5.0
80.0,85.0,82.5,2.877093,3.302047,5.0,2,5.0
85.0,90.0,87.5,2.569706,3.5,5.0,1,5.0
90.0,95.0,92.5,2.569706,3.5,5.0,1,5.0
95.0,100.0,97.5,3.032019,3.21298,5.0,2,5.0
100.0,105.0,102.5,3.17373,3.125,5.0,1,5.0
105.0,110.0,107.5,2.636452,2.710806,5.0,2,5.0
110.0,115.0,112.5,2.525147,2.625,5.0,1,5.0
115.0,120.0,117.5,2.541178,2.673628,5.0,2,5.0
120.0,125.0,122.5,2.772389,3.375,5.0,1,5.0
125.0,130.0,127.5,2.80304,3.605537,5.0,2,5.0
130.0,135.0,132.5,3.050935,3.216887,5.0,2,5.0
135.0,140.0,137.5,3.223284,3.378363,5.0,2,5.0
140.0,145.0,142.5,3.207041,3.625,5.0,1,5.0
145.0,150.0,147.5,2.901256,3.189281,5.0,2,5.0
150.0,155.0,152.5,2.76842,3.0,5.0,1,5.0
155.0,160.0,157.5,2.76842,3.0,5.0,1,5.0
160.0,165.0,162.5,2.578094,3.320875,5.0,2,5.0
165.0,170.0,167.5,2.471847,3.5,5.0,1,5.0
170.0,175.0,172.5,2.937281,3.445308,5.0,2,5.0
175.0,180.0,177.5,3.535605,3.375,5.0,1,5.0
180.0,185.0,182.5,3.371516,3.409317,5.0,2,5.0
185.0,190.0,187.5,2.937911,3.5,5.0,1,5.0
190.0,192.775,191.3875,2.937911,3.5,2.775,1,5.0
