elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.975881,3.5
18.832687,3.124209,3.30715
29.677437,2.96379,3.377622
39.547437,2.993205,3.439361
45.260875,2.945813,3.431236
50.080875,3.000609,3.449885
65.357875,2.878984,3.344727
80.037875,2.917827,3.373206
84.718125,2.88596,3.387117
89.083125,2.892194,3.362023
103.235937,2.786395,3.346666
116.500937,2.83251,3.321427
130.318687,2.783891,3.247584
144.288687,2.817953,3.211511
150.51525,2.851667,3.192419
157.40525,2.843169,3.211354
168.426312,2.80908,3.230241
179.241312,2.849222,3.238976
192.775,2.811705,3.257301
