elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.45825,4.198237,4.625
14.280312,4.40433,4.796951
19.086813,4.402763,4.659216
21.443625,4.351804,4.545548
26.250125,4.360282,4.491432
34.876312,4.323774,4.462634
44.698375,4.362032,4.553248
54.520437,4.386505,4.611213
56.87725,4.367966,4.570347
65.503438,4.347517,4.544622
73.224063,4.331914,4.526737
80.944688,4.319288,4.512264
85.751188,4.323705,4.497564
90.209438,4.317505,4.503862
94.667687,4.311888,4.509567
103.131375,4.289848,4.488265
111.595063,4.271152,4.470194
113.951875,4.264284,4.452713
118.711938,4.260907,4.449597
127.105938,4.269714,4.452926
131.866,4.266477,4.450113
136.6725,4.271106,4.443075
145.136188,4.257823,4.431816
152.856813,4.254879,4.428946
161.250813,4.262135,4.432645
169.877,4.259624,4.429718
174.637063,4.257455,4.428227
183.031063,4.263729,4.431518
