block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.815103,4.252658,5.0,2,5.0
5.0,10.0,4.508865,4.625,5.0,1,5.0
10.0,15.0,4.441934,4.256005,5.0,2,5.0
15.0,20.0,4.440399,4.256756,5.0,2,5.0
20.0,25.0,4.407907,4.75,5.0,1,5.0
25.0,30.0,4.408777,4.493533,5.0,2,5.0
30.0,35.0,4.422437,4.321714,5.0,2,5.0
35.0,40.0,4.602888,4.369372,5.0,2,5.0
40.0,45.0,4.763846,4.5363,5.0,2,5.0
45.0,50.0,4.756315,4.429844,5.0,2,5.0
50.0,55.0,4.595428,4.519752,5.0,2,5.0
55.0,60.0,4.43946,4.450941,5.0,2,5.0
60.0,65.0,3.977577,4.429827,5.0,2,5.0
65.0,70.0,3.425161,4.5,5.0,2,5.0
70.0,75.0,3.425161,4.5,5.0,1,5.0
75.0,80.0,4.412138,4.512984,5.0,3,5.0
80.0,85.0,4.440845,4.25,5.0,1,5.0
85.0,90.0,4.423289,4.319302,5.0,2,5.0
90.0,95.0,4.51948,4.412098,5.0,2,5.0
95.0,100.0,4.780828,4.5,5.0,1,5.0
100.0,105.0,4.531683,4.614513,5.0,2,5.0
105.0,110.0,4.448123,4.290125,5.0,2,5.0
110.0,115.0,4.440845,4.25,5.0,1,5.0
115.0,120.0,3.520648,3.788738,5.0,2,5.0
120.0,125.0,4.100168,4.400281,5.0,3,5.0
125.0,130.0,4.407907,4.75,5.0,1,5.0
130.0,135.0,4.771464,4.305969,5.0,2,5.0
135.0,140.0,4.784651,4.473787,5.0,2,5.0
140.0,145.0,4.092755,4.114153,5.0,2,5.0
145.0,150.0,3.668975,3.968419,5.0,2,5.0
150.0,155.0,4.471718,4.369,5.0,2,5.0
155.0,160.0,3.566466,4.4652,5.0,2,5.0
160.0,165.0,4.011086,4.649053,5.0,2,5.0
165.0,170.0,4.416538,4.616694,5.0,2,5.0
170.0,175.0,4.12345,4.091094,5.0,2,5.0
175.0,180.0,3.443368,3.75,5.0,1,5.0
180.0,180.0125,3.443368,3.75,0.0125,1,5.0
