seconds,mos_pred_concat,mos_target_concat_durw
14.245188,1.887149,2.125
19.051687,2.335109,2.661111
32.281813,2.272789,2.799998
36.740063,2.324901,3.021455
43.495125,2.377367,2.979296
51.889125,2.51513,3.225297
72.339313,2.442871,3.161606
82.161375,2.483933,3.366435
88.331438,2.491608,3.305914
93.0915,2.552238,3.36058
109.341625,2.528224,3.251259
117.967813,2.569782,3.333431
136.728,2.513553,3.373437
139.084812,2.525903,3.377699
150.465,2.454872,3.349133
158.185625,2.498315,3.399202
172.08575,2.449278,3.306376
180.549438,2.470513,3.350611
