elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.226562,3.77061,2.75
23.916062,2.849595,2.842456
37.733812,2.706071,2.762826
47.921563,2.738343,2.733525
60.043813,2.700339,2.686379
74.196625,2.673112,2.793888
79.910062,2.754651,2.835437
89.05775,2.776457,2.903698
102.591437,2.802091,2.982361
113.6125,2.823487,3.032575
118.29275,2.82274,3.056014
133.56975,2.818471,3.049608
144.288563,2.80455,3.12021
158.311375,2.831793,3.109562
169.344125,2.845738,3.110568
180.188875,2.846718,3.134006
188.691688,2.835798,3.127967
