elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.34,3.268227,3.090909
6.09,3.491739,2.926705
8.44,3.42155,3.174925
11.68,3.459651,3.172634
14.03,3.38404,3.199551
16.42,3.421855,3.206894
18.37,3.453939,3.260754
20.77,3.478086,3.238877
24.42,3.556942,3.382534
26.41,3.475454,3.284156
29.75,3.530773,3.26161
33.05,3.521422,3.221224
36.74,3.510413,3.299441
40.03,3.524322,3.239607
42.92,3.551964,3.290808
45.72,3.521568,3.291842
49.17,3.501703,3.250315
53.26,3.517838,3.260629
55.61,3.537354,3.286239
59.21,3.523667,3.313054
62.21,3.527112,3.297957
65.33,3.478344,3.242793
69.62,3.515136,3.264804
72.32,3.523342,3.244736
75.81,3.539212,3.238584
79.61,3.552364,3.257571
82.71,3.552938,3.264575
84.75,3.550731,3.249454
88.73,3.56418,3.243871
94.78,3.586923,3.251516
98.37,3.580998,3.227739
100.91,3.58641,3.202429
104.86,3.598885,3.21219
107.79,3.605042,3.204157
111.99,3.597668,3.183999
115.58,3.610144,3.201579
119.07,3.631151,3.219652
122.36,3.626971,3.228412
128.26,3.616547,3.225572
131.64,3.618994,3.213361
137.74,3.626498,3.224352
139.59,3.62633,3.229535
141.53,3.626122,3.225018
143.62,3.617356,3.236295
146.21,3.621795,3.23533
149.05,3.601591,3.214514
150.84,3.594848,3.213155
152.53,3.591543,3.212498
158.43,3.591576,3.223205
163.17,3.603569,3.216721
165.01,3.605812,3.21765
167.31,3.604937,3.218323
170.45,3.608099,3.227699
174.7,3.596566,3.240405
181.25,3.593752,3.248144
