seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.966946,3.5
13.942625,2.93238,3.414024
24.787375,2.875287,3.451639
26.51725,2.933051,3.511876
32.230687,2.91964,3.487612
41.8205,3.078774,3.777089
57.0975,2.945661,3.569171
65.955938,3.095517,3.643824
70.636188,3.028835,3.642576
75.570438,3.092883,3.690399
89.72325,2.926973,3.620931
94.901313,2.940275,3.662075
108.719063,2.798041,3.530267
113.246938,2.833567,3.554046
119.4735,2.813046,3.512141
125.893812,2.884862,3.568895
136.914875,2.842639,3.563349
138.424187,2.850441,3.576288
151.957875,2.781133,3.569493
156.601875,2.808819,3.597087
165.104688,2.765639,3.566338
170.828438,2.806111,3.585056
181.861187,2.788703,3.557147
