elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.488288,4.875
6.717687,4.235209,3.715111
16.570062,4.436886,4.03315
18.299937,4.41434,4.065465
24.9015,4.462968,3.981833
34.491312,4.415251,4.195411
39.455875,4.448634,4.202279
48.314312,4.433037,4.18811
54.63725,4.44393,4.224204
59.5715,4.433226,4.236694
66.474937,4.452126,4.264039
71.653,4.42655,4.272057
76.397,4.433009,4.270688
80.924875,4.432152,4.262536
86.040375,4.430704,4.284086
92.460687,4.438495,4.307759
98.748812,4.431902,4.312041
100.258125,4.430038,4.318634
106.906125,4.430652,4.345458
111.550125,4.435224,4.351892
113.472875,4.436124,4.360756
119.196625,4.439647,4.349435
129.049,4.449935,4.341844
136.479375,4.430406,4.275595
143.080937,4.438128,4.251345
147.852625,4.43242,4.251301
152.817187,4.440481,4.251259
161.873,4.448231,4.244195
168.195937,4.451199,4.253812
175.939812,4.44828,4.270149
182.84325,4.454583,4.278828
