elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,3.034348,3.5
19.992438,2.953364,3.5
25.705875,3.090891,3.472217
40.982875,3.025425,3.296191
45.663125,3.017858,3.329892
59.815938,2.995921,3.310989
73.633688,2.940391,3.18226
79.86025,3.009048,3.148557
90.881313,3.03289,3.191176
104.415,3.051168,3.231204
112.917813,3.03816,3.213794
123.950563,3.04514,3.205891
141.640063,3.026404,3.164566
153.762313,3.0064,3.112173
164.481125,3.015807,3.17003
178.503938,3.031676,3.156673
188.691688,3.03925,3.127967
