block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.801877,2.625,5.0,1,5.0
5.0,10.0,2.647843,2.625,5.0,1,5.0
10.0,15.0,2.895741,2.985919,5.0,2,5.0
15.0,20.0,3.067394,3.0,5.0,1,5.0
20.0,25.0,3.088291,3.157888,5.0,2,5.0
25.0,30.0,2.937556,4.0,5.0,1,5.0
30.0,35.0,2.41947,3.978813,5.0,2,5.0
35.0,40.0,2.492958,2.5,5.0,1,5.0
40.0,45.0,3.160346,2.5,5.0,1,5.0
45.0,50.0,2.97307,2.721128,5.0,2,5.0
50.0,55.0,2.565786,2.875,5.0,1,5.0
55.0,60.0,2.700354,2.875,5.0,1,5.0
60.0,65.0,2.912119,2.887944,5.0,2,5.0
65.0,70.0,2.579698,3.125,5.0,1,5.0
70.0,75.0,3.099678,3.125,5.0,1,5.0
75.0,80.0,2.639907,3.019347,5.0,2,5.0
80.0,85.0,2.721933,3.072331,5.0,2,5.0
85.0,90.0,2.910869,3.5,5.0,1,5.0
90.0,95.0,2.756568,3.5,5.0,1,5.0
95.0,100.0,2.753698,3.5,5.0,2,5.0
100.0,105.0,3.004455,3.5,5.0,1,5.0
105.0,110.0,2.750494,3.324716,5.0,2,5.0
110.0,115.0,3.592554,2.75,5.0,1,5.0
115.0,120.0,2.919317,2.62645,5.0,2,5.0
120.0,125.0,2.368213,2.625,5.0,1,5.0
125.0,130.0,2.51784,2.765531,5.0,2,5.0
130.0,135.0,3.007661,3.25,5.0,1,5.0
135.0,140.0,2.957962,3.25,5.0,1,5.0
140.0,145.0,2.740694,3.397858,5.0,2,5.0
145.0,150.0,2.674367,3.338602,5.0,2,5.0
150.0,155.0,2.837178,3.0,5.0,1,5.0
155.0,160.0,2.64525,3.0,5.0,1,5.0
160.0,165.0,3.499146,3.151064,5.0,2,5.0
165.0,170.0,3.083591,3.407519,5.0,2,5.0
170.0,175.0,2.585361,3.5,5.0,1,5.0
175.0,180.0,2.677736,3.5,5.0,2,5.0
180.0,185.0,3.035423,3.5,5.0,1,5.0
185.0,188.691688,3.076677,3.5,3.691687,1,5.0
