seconds,mos_pred_concat,mos_target_concat_durw
7.71,3.297941,3.1
10.9,3.48187,2.990917
15.31,3.709592,3.116982
26.4,3.671115,3.003214
30.81,3.718971,3.102949
34.24,3.7367,3.059244
38.92,3.763761,3.082182
48.94,3.825214,2.894739
53.69,3.838231,2.896008
61.72,3.843378,2.880626
66.59,3.84923,2.860103
71.88,3.87872,2.913329
78.7,3.880084,2.834181
85.58,3.875131,2.787218
91.04,3.834417,2.781987
94.59,3.83255,2.779446
104.5,3.825504,2.759719
111.12,3.840538,2.750204
113.86,3.841515,2.777272
120.36,3.820198,2.753297
130.98,3.800012,2.746273
134.28,3.793905,2.750274
140.78,3.786436,2.73662
147.71,3.767517,2.768525
157.36,3.705047,2.762279
166.94,3.70209,2.792317
172.14,3.701151,2.786972
183.6,3.676847,2.775301
