elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.684026,4.875
11.775125,4.635227,4.352056
18.376688,4.625826,4.135776
23.34125,4.673119,4.160071
29.664188,4.669115,4.232527
36.567625,4.685665,4.283022
41.311625,4.678777,4.27923
46.427125,4.670855,4.317328
52.71525,4.643923,4.324207
59.36325,4.611945,4.371891
61.286,4.614206,4.387675
71.138375,4.615799,4.368608
77.739938,4.615226,4.316077
82.7045,4.62921,4.31211
89.027438,4.630994,4.325455
95.930875,4.640046,4.338015
100.674875,4.639369,4.333868
105.790375,4.637798,4.347946
112.0785,4.626986,4.349463
118.7265,4.611945,4.371891
120.64925,4.613094,4.379909
130.501625,4.614046,4.370101
137.103187,4.613805,4.340243
142.06775,4.621996,4.33709
148.390687,4.623374,4.344031
155.294125,4.629304,4.350965
160.038125,4.629197,4.347972
165.153625,4.628505,4.356553
171.44175,4.621778,4.357229
178.08975,4.611945,4.371891
180.0125,4.612715,4.377265
