elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.45825,4.198237,4.625
12.961062,3.334895,3.558955
17.767562,3.622515,3.745898
31.30125,3.393807,3.639579
39.764937,3.532054,3.769503
50.786,3.397968,3.711018
58.506625,3.503744,3.798638
64.733187,3.51617,3.697772
67.09,3.531028,3.695215
80.90775,3.419611,3.51244
89.533937,3.496019,3.595543
103.68675,3.396872,3.548378
108.446812,3.431248,3.584661
113.127062,3.404523,3.58633
122.949125,3.491868,3.689278
138.226125,3.418753,3.613098
146.620125,3.474601,3.663873
152.333562,3.468022,3.653039
156.791812,3.488785,3.680676
167.636562,3.463561,3.668987
172.443062,3.489609,3.685182
181.59075,3.46373,3.675853
