elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.648,4.561166,4.75
20.548125,2.981874,3.058833
26.83625,3.327015,3.36723
38.216437,2.879419,3.257875
43.331937,3.079067,3.41927
62.092125,2.850306,3.481428
66.836125,2.977374,3.535981
83.08625,2.836045,3.35781
89.989687,2.975821,3.445432
96.15975,2.979307,3.384768
102.482687,3.007001,3.453575
122.932875,2.888744,3.378122
127.897437,2.96381,3.411965
134.6525,2.987523,3.378757
141.254062,3.001527,3.396107
154.484187,2.945184,3.362184
164.336562,3.04017,3.415411
178.58175,2.949348,3.312477
180.5045,2.967702,3.329121
