elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.690122,3.75
15.7,3.843183,3.894745
21.62,3.8907,3.724424
25.1,3.939208,3.752728
32.63,3.875454,3.558043
39.28,3.957449,3.548216
44.64,3.96555,3.556281
46.97,3.980206,3.572781
49.11,4.001423,3.57159
53.5,4.027377,3.570274
60.07,4.015813,3.57626
66.45,4.040008,3.580939
70.0,4.050421,3.555378
76.79,4.056693,3.582061
82.8,4.080605,3.547071
85.19,4.09137,3.547309
87.3,4.087233,3.552208
89.89,4.089116,3.56773
96.41,4.058817,3.560075
101.95,4.083343,3.598472
103.83,4.080023,3.595395
108.23,4.088951,3.616361
112.1,4.094818,3.595083
121.39,4.093186,3.591285
123.71,4.093384,3.573164
130.81,4.108748,3.567105
135.79,4.097421,3.535304
137.34,4.097802,3.539608
143.36,4.083133,3.507259
146.21,4.088572,3.521195
148.81,4.088358,3.532473
152.46,4.085969,3.527705
157.91,4.074258,3.523873
161.06,4.062465,3.527318
164.13,4.067812,3.531058
166.91,4.071484,3.532206
172.32,4.061989,3.543753
174.01,4.066338,3.544022
182.14,4.049732,3.550984
