block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.27902,4.25,5.0,1,5.0
5.0,10.0,4.326818,4.25,5.0,2,5.0
10.0,15.0,4.190456,4.25,5.0,2,5.0
15.0,20.0,4.163561,4.25,5.0,2,5.0
20.0,25.0,4.284895,4.25,5.0,1,5.0
25.0,30.0,4.286811,4.338231,5.0,2,5.0
30.0,35.0,4.276979,4.344336,5.0,2,5.0
35.0,40.0,4.239945,4.242272,5.0,2,5.0
40.0,45.0,4.411839,4.121309,5.0,2,5.0
45.0,50.0,4.63353,4.333963,5.0,2,5.0
50.0,55.0,4.428756,4.4261,5.0,2,5.0
55.0,60.0,4.43394,4.25,5.0,1,5.0
60.0,65.0,4.223066,4.329422,5.0,2,5.0
65.0,70.0,4.172377,4.309027,5.0,2,5.0
70.0,75.0,4.304,4.308039,5.0,2,5.0
75.0,80.0,4.376596,4.306684,5.0,2,5.0
80.0,85.0,4.293998,3.59355,5.0,2,5.0
85.0,90.0,4.259259,4.477084,5.0,2,5.0
90.0,95.0,4.271631,4.375,5.0,1,5.0
95.0,100.0,4.268862,4.432631,5.0,2,5.0
100.0,105.0,4.259621,4.625,5.0,1,5.0
105.0,110.0,4.490923,4.284125,5.0,2,5.0
110.0,115.0,4.598898,4.125,5.0,1,5.0
115.0,120.0,4.304955,4.233823,5.0,2,5.0
120.0,125.0,4.100526,3.219219,5.0,2,5.0
125.0,130.0,4.268084,3.555175,5.0,2,5.0
130.0,135.0,4.51238,4.232034,5.0,2,5.0
135.0,140.0,4.458363,4.582311,5.0,3,5.0
140.0,145.0,4.540452,4.625,5.0,1,5.0
145.0,150.0,4.383239,4.23965,5.0,2,5.0
150.0,155.0,3.757515,4.341281,5.0,2,5.0
155.0,160.0,4.208756,4.375,5.0,2,5.0
160.0,165.0,4.356718,4.164334,5.0,2,5.0
165.0,170.0,4.357099,4.169359,5.0,2,5.0
170.0,175.0,4.272463,4.75,5.0,1,5.0
175.0,180.0,4.261127,4.69262,5.0,2,5.0
180.0,185.0,4.115444,3.467083,5.0,2,5.0
185.0,185.75975,4.095615,3.25,0.75975,1,5.0
