elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.03275,3.206582,3.125
16.7565,3.673169,3.466584
25.259313,3.40692,3.309522
29.903312,3.604723,3.494404
43.437,3.445457,3.496147
44.946312,3.475707,3.538252
55.967375,3.36513,3.53072
62.387687,3.468693,3.643332
68.61425,3.483597,3.562264
73.142125,3.54329,3.597101
86.959875,3.437679,3.442636
92.137937,3.480009,3.495034
106.29075,3.385423,3.462407
111.225,3.428429,3.502892
115.90525,3.402458,3.507823
124.763688,3.477533,3.551644
140.040687,3.406929,3.491465
149.6305,3.463545,3.572124
155.343937,3.4575,3.564874
157.073812,3.468824,3.573796
167.918562,3.444932,3.56903
172.7135,3.450625,3.560173
181.861187,3.426745,3.557147
