seconds,mos_pred_concat,mos_target_concat_durw
9.055813,3.354276,4.125
13.699813,3.560796,4.252119
22.55825,3.765616,4.2022
27.736313,3.680286,4.23446
32.508,3.739475,4.236741
34.237875,3.762233,4.243727
40.658188,3.855277,4.303933
45.41825,3.878592,4.311381
50.22475,3.90631,4.305507
59.814563,3.868466,4.376771
69.636625,3.760047,4.447045
71.145938,3.76925,4.453472
78.576313,3.802965,4.327848
83.034562,3.762518,4.343803
90.755187,3.744375,4.346457
95.213437,3.70952,4.359499
103.839625,3.68499,4.360787
112.233625,3.684634,4.371199
117.167875,3.705183,4.371359
121.962813,3.675627,4.327273
131.784875,3.642889,4.368095
137.508625,3.668904,4.357977
145.972312,3.657988,4.351716
148.329125,3.659225,4.340169
152.857,3.644325,4.333795
157.6635,3.659798,4.331241
166.0575,3.659868,4.339771
170.817562,3.672491,4.340753
178.561437,3.670627,4.35308
187.187625,3.661995,4.354091
