seconds,mos_pred_concat,mos_target_concat_durw
10.39,4.153876,2.357143
17.38,4.023169,2.615691
23.42,4.003915,2.567433
27.36,4.004099,2.50012
31.54,4.023415,2.419114
36.77,4.046287,2.501736
40.96,4.044379,2.511788
45.85,4.032049,2.525074
52.5,4.019406,2.648565
54.84,4.0363,2.639855
59.78,4.016508,2.617029
73.02,4.047935,2.559546
77.56,4.036227,2.592645
80.76,4.038174,2.626396
83.06,4.037804,2.647818
85.0,4.036835,2.645481
89.5,4.022143,2.619312
93.04,4.02354,2.614772
94.53,4.016237,2.61454
100.26,3.99299,2.65943
107.95,4.00258,2.703119
112.73,4.00496,2.718969
120.92,4.010424,2.69285
123.72,4.004036,2.691571
126.15,4.008542,2.689486
128.79,4.004034,2.672791
130.23,3.993133,2.684702
136.73,3.997753,2.675921
146.45,3.99912,2.661228
152.25,3.998629,2.686832
157.75,3.981971,2.680318
164.19,3.97554,2.660172
173.43,3.987,2.678277
178.58,3.988377,2.687555
185.82,3.992983,2.680247
