elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.54,4.147529,2.5
6.32,4.192507,2.983861
7.81,4.135466,2.910627
10.96,4.056273,3.1375
16.69,3.974503,3.227621
20.34,4.01405,3.246591
28.03,4.046847,3.253762
30.88,4.076235,3.343144
35.66,4.084886,3.307458
37.21,4.083163,3.332835
45.4,4.105498,3.152529
52.5,4.146554,3.194319
55.3,4.13604,3.166068
64.59,4.166337,3.220635
67.02,4.169065,3.197528
71.42,4.157169,3.253811
74.06,4.152292,3.204661
79.6,4.176984,3.278575
81.04,4.173461,3.286951
83.63,4.16423,3.31185
90.13,4.154664,3.253301
92.52,4.16015,3.261109
102.24,4.14633,3.184428
109.03,4.148363,3.226323
114.83,4.158632,3.231728
121.21,4.159856,3.252428
126.71,4.14382,3.219768
131.1,4.149278,3.231012
137.54,4.144786,3.181176
139.87,4.145547,3.192966
149.11,4.135741,3.181008
155.76,4.142625,3.194627
160.91,4.143835,3.188398
164.39,4.147299,3.204067
171.63,4.149384,3.174367
180.72,4.155063,3.215895
