elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.03275,3.279567,3.125
12.9555,3.458956,3.384721
21.458312,3.265055,3.232276
28.106312,3.542904,3.591264
41.64,3.456652,3.561602
47.928125,3.571537,3.668319
58.949188,3.562571,3.63685
64.064688,3.629763,3.715753
70.29125,3.642239,3.630204
75.03525,3.696422,3.66939
88.853,3.542141,3.506974
95.756438,3.619503,3.578565
109.90925,3.518194,3.536256
116.232187,3.573895,3.588683
120.912437,3.551957,3.590089
125.877,3.597519,3.616116
141.154,3.51994,3.549434
147.755562,3.569181,3.558395
153.469,3.582644,3.551568
163.321375,3.642465,3.593701
174.166125,3.604135,3.587866
176.088875,3.613789,3.601921
185.236562,3.581845,3.596887
