seconds,mos_pred_concat,mos_target_concat_durw
8.463688,3.392428,4.25
22.363813,2.871559,3.006909
30.084437,3.057599,3.358005
41.464625,2.802667,3.259749
43.821438,2.846581,3.279393
62.581625,2.673683,3.382996
71.207813,2.765362,3.503168
87.457937,2.696613,3.34
92.218,2.750749,3.393424
98.388063,2.743875,3.337396
108.210125,2.790061,3.476962
128.660313,2.714687,3.40115
137.054313,2.785063,3.46845
143.809375,2.783122,3.434703
148.267625,2.797044,3.470494
161.49775,2.761407,3.43195
166.30425,2.794536,3.455594
180.549438,2.709347,3.350611
