seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.645346,3.25
19.040125,3.062071,2.408312
20.77,3.189282,2.572112
34.000125,3.110607,2.738612
43.589937,3.396397,3.181119
50.345,3.385332,3.123273
59.203437,3.52469,3.273158
79.653625,3.446582,3.203028
84.587875,3.471043,3.271393
90.757938,3.473477,3.21895
95.936,3.486681,3.281347
112.186125,3.418323,3.186275
116.714,3.451579,3.222693
135.474187,3.409851,3.278404
141.8945,3.453484,3.339333
153.274687,3.443631,3.314139
154.784,3.448864,3.32814
168.684125,3.388398,3.239298
173.328125,3.416514,3.273076
191.653312,3.385603,3.235013
