seconds,mos_pred_concat,mos_target_concat_durw
7.24,4.274499,2.5
12.39,4.211235,2.707829
21.63,4.121081,2.83264
28.07,4.13537,2.679848
33.57,3.696098,2.650382
39.37,3.730907,2.750995
49.09,3.725689,2.692297
55.59,3.721834,2.669812
57.03,3.693472,2.697087
59.67,3.709543,2.660715
62.1,3.746501,2.657687
64.9,3.762707,2.656767
73.09,3.690679,2.620525
77.87,3.674587,2.648541
85.56,3.711475,2.704642
91.29,3.653547,2.748287
92.78,3.658087,2.745906
96.32,3.661244,2.736868
100.82,3.646537,2.709558
102.76,3.645038,2.70646
105.06,3.649286,2.721643
108.26,3.654349,2.743008
112.8,3.669284,2.758382
126.04,3.672199,2.710231
130.98,3.684223,2.697159
133.32,3.707154,2.692724
139.97,3.714807,2.731077
144.86,3.709449,2.72788
149.05,3.718013,2.724285
154.28,3.728077,2.733632
158.46,3.738509,2.711348
162.4,3.743446,2.696516
168.44,3.718554,2.686908
175.43,3.708424,2.699383
185.82,3.717553,2.680247
