seconds,mos_pred_concat,mos_target_concat_durw
9.685,3.28447,3.125
14.4915,3.665641,3.498137
24.3615,3.332609,3.549535
28.81975,3.298387,3.715903
33.63975,3.315789,3.702878
42.03375,3.418833,3.862061
56.71375,3.17468,3.768344
66.535812,3.185056,3.931709
70.900812,3.165318,3.866653
75.660875,3.188155,3.898635
88.925875,3.12571,3.783232
97.552062,3.161459,3.83556
111.522062,3.069477,3.715234
113.878875,3.076698,3.713367
120.768875,3.001262,3.708325
128.4895,3.032217,3.748384
139.3045,3.000348,3.719396
147.768187,3.015565,3.749787
160.923187,2.959339,3.637403
165.729687,3.00147,3.655169
174.564687,2.985792,3.615683
179.022937,2.998209,3.640819
190.432937,2.97642,3.617402
