elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
15.277,2.78542,3.0
29.429812,2.675861,3.120225
34.110062,2.693525,3.189485
40.336625,2.859789,3.121644
45.131563,2.991088,3.135281
49.775562,3.133695,3.262608
56.195875,3.294416,3.41826
65.343563,3.248572,3.429703
76.364625,3.215968,3.439848
81.298875,3.282977,3.496605
90.888688,3.38738,3.628853
95.416562,3.432417,3.652397
104.275,3.511521,3.692546
109.988438,3.52721,3.676051
111.49775,3.537847,3.690588
125.3155,3.418741,3.573093
136.34825,3.388566,3.536835
144.851063,3.342535,3.505322
158.38475,3.310768,3.504868
169.2295,3.282011,3.504556
170.959375,3.291283,3.513363
176.137438,3.302336,3.538694
181.861187,3.340329,3.557147
