seconds,mos_pred_concat,mos_target_concat_durw
3.34,3.62447,3.090909
6.09,3.575595,2.926705
8.44,3.647679,3.174925
11.68,3.563487,3.172634
14.03,3.601001,3.199551
16.42,3.513492,3.206894
18.37,3.55917,3.260754
20.77,3.554934,3.238877
24.42,3.613774,3.382534
26.41,3.559665,3.284156
29.75,3.565041,3.26161
33.05,3.571964,3.221224
36.74,3.5548,3.299441
40.03,3.546334,3.239607
42.92,3.570266,3.290808
45.72,3.573092,3.291842
49.17,3.577162,3.250315
53.26,3.587116,3.260629
55.61,3.604104,3.286239
59.21,3.602282,3.313054
62.21,3.609474,3.297957
65.33,3.595272,3.242793
69.62,3.60662,3.264804
72.32,3.600653,3.244736
75.81,3.607736,3.238584
79.61,3.601612,3.257571
82.71,3.594036,3.264575
84.75,3.58369,3.249454
88.73,3.57905,3.243871
94.78,3.580592,3.251516
98.37,3.573207,3.227739
100.91,3.584143,3.202429
104.86,3.586159,3.21219
107.79,3.58003,3.204157
111.99,3.573647,3.183999
115.58,3.583114,3.201579
119.07,3.597481,3.219652
122.36,3.599978,3.228412
128.26,3.590753,3.225572
131.64,3.584995,3.213361
137.74,3.586579,3.224352
139.59,3.587846,3.229535
141.53,3.576008,3.225018
143.62,3.562042,3.236295
146.21,3.566495,3.23533
149.05,3.564722,3.214514
150.84,3.542474,3.213155
152.53,3.52574,3.212498
158.43,3.526587,3.223205
163.17,3.534591,3.216721
165.01,3.52281,3.21765
167.31,3.522459,3.218323
170.45,3.512887,3.227699
174.7,3.515926,3.240405
181.25,3.500578,3.248144
