seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.743689,3.75
13.16,3.665808,3.602946
19.08,3.668131,3.500488
23.33,3.500016,3.545942
30.86,3.487054,3.390547
34.0,3.340382,3.421644
39.36,3.274522,3.448028
41.66,3.25156,3.438015
43.8,3.28863,3.443264
45.64,3.278881,3.437489
52.21,3.127177,3.461085
56.95,3.142257,3.422708
60.5,3.164228,3.402418
66.4,3.18518,3.411089
72.41,3.204351,3.385269
74.1,3.18139,3.379991
76.21,3.198216,3.390235
78.0,3.187743,3.383574
84.52,3.165517,3.389049
87.36,3.159336,3.348537
89.24,3.142415,3.350223
91.83,3.152449,3.345473
95.7,3.218506,3.331502
97.79,3.177893,3.34579
100.11,3.22792,3.329086
102.05,3.189086,3.320929
107.03,3.183008,3.292038
108.88,3.159694,3.297532
114.9,3.094246,3.269852
121.0,3.072266,3.279516
123.6,3.090381,3.298177
126.98,3.070788,3.283586
132.43,3.060072,3.289063
138.33,3.018648,3.283842
141.4,3.040594,3.29347
144.69,3.015378,3.299199
150.1,3.015739,3.320854
153.59,3.071106,3.332155
161.72,3.063318,3.350647
165.31,3.075827,3.35932
177.71,3.024761,3.30741
181.91,3.028382,3.292617
