block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.304813,3.375,5.0,1,5.0
5.0,10.0,7.5,2.945652,3.053508,5.0,2,5.0
10.0,15.0,12.5,2.633579,3.0,5.0,2,5.0
15.0,20.0,17.5,3.181369,3.0,5.0,1,5.0
20.0,25.0,22.5,3.227005,3.0,5.0,1,5.0
25.0,30.0,27.5,3.51663,3.139356,5.0,2,5.0
30.0,35.0,32.5,4.445323,4.375,5.0,1,5.0
35.0,40.0,37.5,2.276059,3.957081,5.0,2,5.0
40.0,45.0,42.5,3.068419,3.547353,5.0,2,5.0
45.0,50.0,47.5,2.730408,3.5,5.0,1,5.0
50.0,55.0,52.5,3.855173,3.812722,5.0,2,5.0
55.0,60.0,57.5,4.440528,4.25,5.0,2,5.0
60.0,65.0,62.5,4.189075,4.25,5.0,1,5.0
65.0,70.0,67.5,3.540176,3.677806,5.0,2,5.0
70.0,75.0,72.5,2.975993,3.5,5.0,1,5.0
75.0,80.0,77.5,3.498788,3.542141,5.0,2,5.0
80.0,85.0,82.5,4.341773,4.273722,5.0,2,5.0
85.0,90.0,87.5,4.497934,4.5,5.0,1,5.0
90.0,95.0,92.5,3.777995,4.083912,5.0,2,5.0
95.0,100.0,97.5,2.581362,3.5,5.0,1,5.0
100.0,105.0,102.5,2.754028,3.530892,5.0,2,5.0
105.0,110.0,107.5,4.048257,2.946197,5.0,2,5.0
110.0,115.0,112.5,3.643846,3.612002,5.0,2,5.0
115.0,120.0,117.5,4.283662,4.375,5.0,1,5.0
120.0,125.0,122.5,4.187507,4.777613,5.0,2,5.0
125.0,130.0,127.5,4.254479,4.875,5.0,1,5.0
130.0,135.0,132.5,4.046199,2.983172,5.0,2,5.0
135.0,140.0,137.5,2.429811,2.625,5.0,1,5.0
140.0,145.0,142.5,2.961727,2.779525,5.0,2,5.0
145.0,150.0,147.5,3.99028,4.578597,5.0,2,5.0
150.0,155.0,152.5,4.566659,4.4334,5.0,2,5.0
155.0,160.0,157.5,3.490187,4.240306,5.0,2,5.0
160.0,165.0,162.5,3.220207,3.5,5.0,1,5.0
165.0,170.0,167.5,2.642954,3.371897,5.0,2,5.0
170.0,175.0,172.5,2.876611,3.25,5.0,1,5.0
175.0,180.0,177.5,2.901031,3.25,5.0,1,5.0
180.0,181.59075,180.795375,3.064217,3.25,1.59075,1,5.0
