seconds,mos_pred_concat,mos_target_concat_durw
10.18775,2.665929,2.625
24.210563,2.460386,2.842201
34.929375,2.245801,3.197496
47.051625,2.204882,3.017795
64.741125,2.189933,2.978778
75.773875,2.230434,3.000068
84.276688,2.203342,3.000062
97.810375,2.19232,3.069236
108.831438,2.201463,3.112859
115.058,2.207352,3.093222
128.87575,2.197454,3.04302
143.028563,2.169628,3.063501
147.708813,2.172217,3.081293
162.985813,2.178965,3.073673
168.69925,2.180225,3.083878
179.544,2.17765,3.109012
188.691688,2.187148,3.127967
