elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
18.325187,3.191729,2.875
22.969187,3.493794,3.203549
36.869312,3.251049,2.844051
38.378625,3.306942,2.919006
49.758812,3.215571,2.93753
56.179125,3.355011,3.130379
74.939312,3.295375,3.254201
79.467187,3.352305,3.303818
95.717312,3.170105,3.188573
100.895375,3.219039,3.249462
107.065437,3.228039,3.206271
111.999687,3.283458,3.257761
132.449875,3.277013,3.217963
141.308312,3.351255,3.274824
148.063375,3.362673,3.25088
157.653188,3.428027,3.342069
170.883312,3.400987,3.315585
172.613187,3.412659,3.326203
186.858375,3.354644,3.234629
191.653312,3.360707,3.235013
