seconds,mos_pred_concat,mos_target_concat_durw
8.626188,4.318741,4.375
16.370062,4.346463,4.493263
21.130125,4.223994,4.466621
30.185938,4.213071,4.364135
40.008,4.203351,4.489553
44.779688,4.23171,4.464027
53.173687,4.228888,4.469705
60.604062,4.183341,4.304837
65.062312,4.197629,4.326776
70.786062,4.211017,4.31046
75.592562,4.219437,4.306616
80.236562,4.228827,4.317809
88.70025,4.190982,4.311339
90.209563,4.187174,4.318678
97.930188,4.191332,4.323118
104.3505,4.196777,4.341692
106.707313,4.191432,4.325863
111.235187,4.190773,4.317686
119.861375,4.195148,4.321811
125.039437,4.181854,4.324014
129.7995,4.191476,4.325884
134.73375,4.193614,4.327682
144.555812,4.191626,4.364871
153.41425,4.192089,4.35102
161.80825,4.191176,4.358749
171.398062,4.1826,4.380639
175.856312,4.186536,4.386834
177.586187,4.188553,4.386719
182.392687,4.191741,4.383116
187.187625,4.149517,4.354091
