elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,4.293966,3.25
14.479938,3.586274,3.166393
16.209813,3.672729,3.295373
26.079813,3.393718,3.420121
35.669625,3.656302,3.777661
40.489625,3.619673,3.759487
49.348063,3.762873,3.8251
64.028063,3.548466,3.750563
68.962313,3.59442,3.795242
73.327313,3.553975,3.740462
78.505375,3.620355,3.782315
91.770375,3.505071,3.687303
96.29825,3.556527,3.707883
110.26825,3.480194,3.602364
116.688562,3.53849,3.658631
123.578562,3.51847,3.656755
125.087875,3.527395,3.669947
135.902875,3.4995,3.646475
140.546875,3.534434,3.674678
153.701875,3.483183,3.563441
159.425625,3.520576,3.583602
168.260625,3.487595,3.546395
175.691,3.512471,3.528573
187.101,3.487768,3.511585
