block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.71974,3.797962,5.0,2,5.0
5.0,10.0,7.5,3.235903,3.125,5.0,1,5.0
10.0,15.0,12.5,4.123839,3.888256,5.0,2,5.0
15.0,20.0,17.5,4.544675,4.25,5.0,1,5.0
20.0,25.0,22.5,3.405411,3.807516,5.0,2,5.0
25.0,30.0,27.5,2.935489,3.625,5.0,1,5.0
30.0,35.0,32.5,4.139365,3.716747,5.0,2,5.0
35.0,40.0,37.5,4.0681,3.698292,5.0,2,5.0
40.0,45.0,42.5,4.007482,3.906039,5.0,2,5.0
45.0,50.0,47.5,3.906695,3.907438,5.0,2,5.0
50.0,55.0,52.5,2.827716,3.5,5.0,1,5.0
55.0,60.0,57.5,2.827716,3.5,5.0,1,5.0
60.0,65.0,62.5,3.724607,4.02075,5.0,2,5.0
65.0,70.0,67.5,4.13119,4.083736,5.0,2,5.0
70.0,75.0,72.5,3.621206,3.497639,5.0,2,5.0
75.0,80.0,77.5,4.753318,4.496597,5.0,2,5.0
80.0,85.0,82.5,2.822793,3.125,5.0,1,5.0
85.0,90.0,87.5,2.822793,3.125,5.0,1,5.0
90.0,95.0,92.5,3.381835,3.518159,5.0,2,5.0
95.0,100.0,97.5,3.834087,3.699072,5.0,2,5.0
100.0,105.0,102.5,2.954012,2.875,5.0,1,5.0
105.0,110.0,107.5,2.954012,2.875,5.0,1,5.0
110.0,115.0,112.5,3.891702,3.936681,5.0,2,5.0
115.0,120.0,117.5,3.592818,4.041425,5.0,2,5.0
120.0,125.0,122.5,3.233356,3.779181,5.0,2,5.0
125.0,130.0,127.5,4.344838,4.375,5.0,1,5.0
130.0,135.0,132.5,3.237663,3.42705,5.0,2,5.0
135.0,140.0,137.5,3.17687,3.375,5.0,1,5.0
140.0,145.0,142.5,4.208429,4.454306,5.0,2,5.0
145.0,150.0,147.5,3.78278,3.668544,5.0,2,5.0
150.0,155.0,152.5,2.935617,2.375,5.0,1,5.0
155.0,160.0,157.5,2.935617,2.375,5.0,1,5.0
160.0,165.0,162.5,3.515955,3.556275,5.0,3,5.0
165.0,170.0,167.5,2.892476,2.875,5.0,1,5.0
170.0,175.0,172.5,4.004075,3.8001,5.0,2,5.0
175.0,180.0,177.5,4.544675,4.25,5.0,1,5.0
180.0,181.488375,180.744188,4.544675,4.25,1.488375,1,5.0
