elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.8065,4.282157,4.25
13.270188,3.71643,4.25
20.990813,3.70378,4.295976
23.347625,3.723613,4.228245
31.973813,3.643804,4.267838
36.733875,3.703553,4.281724
46.555937,3.639403,4.40689
54.949937,3.676189,4.421113
59.408187,3.655619,4.436413
64.214687,3.702516,4.42246
72.678375,3.666722,4.402377
80.399,3.668193,4.399748
82.755813,3.674802,4.377684
91.382,3.651485,4.37743
96.142063,3.673933,4.37731
105.964125,3.648494,4.423442
114.358125,3.665503,4.429061
118.816375,3.655619,4.436413
123.622875,3.679979,4.429166
132.086563,3.661728,4.417685
139.807188,3.66285,4.415328
142.164,3.666786,4.402226
150.790188,3.653114,4.400668
155.55025,3.666939,4.399883
165.372312,3.651054,4.428102
173.766312,3.662124,4.431575
178.224562,3.655619,4.436413
183.031062,3.672072,4.431518
