block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.450192,4.25,1.0,1,1.0
1.0,2.0,4.272855,4.25,1.0,1,1.0
2.0,3.0,4.236717,4.25,1.0,1,1.0
3.0,4.0,4.376037,4.25,1.0,1,1.0
4.0,5.0,4.098136,4.322563,1.0,2,1.0
5.0,6.0,4.194933,4.625,1.0,1,1.0
6.0,7.0,3.582611,4.625,1.0,1,1.0
7.0,8.0,4.264411,4.625,1.0,1,1.0
8.0,9.0,4.164439,4.625,1.0,1,1.0
9.0,10.0,4.222576,4.533094,1.0,2,1.0
10.0,11.0,4.252799,4.5,1.0,1,1.0
11.0,12.0,3.295323,4.5,1.0,1,1.0
12.0,13.0,4.196746,4.5,1.0,1,1.0
13.0,14.0,4.162246,4.5,1.0,1,1.0
14.0,15.0,4.308458,4.5,1.0,1,1.0
15.0,16.0,4.100543,4.5,1.0,1,1.0
16.0,17.0,4.32639,4.5,1.0,1,1.0
17.0,18.0,4.227152,4.627969,1.0,2,1.0
18.0,19.0,4.236012,4.875,1.0,1,1.0
19.0,20.0,4.024343,4.875,1.0,1,1.0
20.0,21.0,4.450613,4.875,1.0,1,1.0
21.0,22.0,3.980941,4.875,1.0,1,1.0
22.0,23.0,4.286884,4.875,1.0,1,1.0
23.0,24.0,4.20536,4.875,1.0,1,1.0
24.0,25.0,4.298717,4.875,1.0,1,1.0
25.0,26.0,4.302238,4.875,1.0,1,1.0
26.0,27.0,3.927743,4.875,1.0,1,1.0
27.0,28.0,4.059438,4.615406,1.0,2,1.0
28.0,29.0,4.217946,4.375,1.0,1,1.0
29.0,30.0,4.257915,4.375,1.0,1,1.0
30.0,31.0,4.108878,4.375,1.0,1,1.0
31.0,32.0,3.97413,4.375,1.0,1,1.0
32.0,33.0,4.218331,4.375,1.0,2,1.0
33.0,34.0,3.801123,4.375,1.0,1,1.0
34.0,35.0,4.390527,4.375,1.0,1,1.0
35.0,36.0,4.313047,4.375,1.0,1,1.0
36.0,37.0,4.344958,4.375,1.0,1,1.0
37.0,38.0,3.815505,4.375,1.0,1,1.0
38.0,39.0,4.057534,4.375,1.0,1,1.0
39.0,40.0,3.466915,4.375,1.0,1,1.0
40.0,41.0,4.009487,4.275297,1.0,2,1.0
41.0,42.0,3.774351,3.625,1.0,1,1.0
42.0,43.0,4.330516,3.625,1.0,1,1.0
43.0,44.0,4.357802,4.207094,1.0,2,1.0
