block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,3.316196,3.125,1.0,1,1.0
1.0,2.0,1.5,2.202797,3.125,1.0,1,1.0
2.0,3.0,2.5,2.202797,3.125,1.0,1,1.0
3.0,4.0,3.5,2.202797,3.125,1.0,1,1.0
4.0,5.0,4.5,2.628652,3.125,1.0,1,1.0
5.0,6.0,5.5,3.815403,3.125,1.0,1,1.0
6.0,7.0,6.5,3.357211,3.125,1.0,1,1.0
7.0,8.0,7.5,3.134044,3.125,1.0,1,1.0
8.0,9.0,8.5,2.635818,3.125,1.0,1,1.0
9.0,10.0,9.5,3.295475,3.125,1.0,1,1.0
10.0,11.0,10.5,3.078253,3.125,1.0,1,1.0
11.0,12.0,11.5,4.372304,4.09225,1.0,2,1.0
12.0,13.0,12.5,4.491295,4.125,1.0,1,1.0
13.0,14.0,13.5,4.592128,4.125,1.0,1,1.0
14.0,15.0,14.5,4.359567,4.125,1.0,1,1.0
15.0,16.0,15.5,4.456008,4.125,1.0,1,1.0
16.0,17.0,16.5,3.963671,3.851062,1.0,2,1.0
17.0,18.0,17.5,2.922089,3.0,1.0,1,1.0
18.0,19.0,18.5,1.988117,3.0,1.0,1,1.0
19.0,20.0,19.5,1.121011,3.0,1.0,1,1.0
20.0,21.0,20.5,3.448778,3.0,1.0,1,1.0
21.0,22.0,21.5,1.988117,3.0,1.0,1,1.0
22.0,23.0,22.5,1.988117,3.0,1.0,1,1.0
23.0,24.0,23.5,2.884908,3.0,1.0,1,1.0
24.0,25.0,24.5,3.245619,3.0,1.0,1,1.0
25.0,26.0,25.5,3.567644,4.111031,1.0,2,1.0
26.0,27.0,26.5,4.664886,4.5,1.0,1,1.0
27.0,28.0,27.5,3.978375,4.5,1.0,1,1.0
28.0,29.0,28.5,4.586179,4.5,1.0,1,1.0
29.0,30.0,29.5,3.981958,4.403313,1.0,2,1.0
30.0,31.0,30.5,3.18968,3.5,1.0,1,1.0
31.0,32.0,31.5,3.259494,3.5,1.0,1,1.0
32.0,33.0,32.5,2.000946,3.5,1.0,1,1.0
33.0,34.0,33.5,1.248171,3.5,1.0,1,1.0
34.0,35.0,34.5,3.242163,3.5,1.0,1,1.0
35.0,36.0,35.5,2.000946,3.5,1.0,1,1.0
36.0,37.0,36.5,2.000946,3.5,1.0,1,1.0
37.0,38.0,37.5,3.21581,3.5,1.0,1,1.0
38.0,39.0,38.5,2.992686,3.5,1.0,1,1.0
39.0,40.0,39.5,2.904146,3.5,1.0,1,1.0
40.0,41.0,40.5,2.000946,3.5,1.0,1,1.0
41.0,42.0,41.5,2.000946,3.5,1.0,1,1.0
42.0,43.0,42.5,3.029429,3.5,1.0,1,1.0
43.0,44.0,43.5,3.981908,4.20375,1.0,2,1.0
44.0,45.0,44.5,3.689709,4.682891,1.0,2,1.0
45.0,46.0,45.5,3.170008,3.5,1.0,1,1.0
46.0,47.0,46.5,2.960892,3.5,1.0,1,1.0
47.0,48.0,47.5,3.089065,3.5,1.0,1,1.0
48.0,49.0,48.5,1.915671,3.5,1.0,1,1.0
49.0,50.0,49.5,2.046139,3.5,1.0,1,1.0
50.0,51.0,50.5,2.808209,3.5,1.0,1,1.0
51.0,52.0,51.5,2.842057,3.5,1.0,1,1.0
52.0,53.0,52.5,3.217478,3.5,1.0,1,1.0
53.0,54.0,53.5,2.046139,3.5,1.0,1,1.0
54.0,55.0,54.5,2.046139,3.5,1.0,1,1.0
55.0,56.0,55.5,3.52883,3.536703,1.0,2,1.0
56.0,57.0,56.5,4.611377,4.625,1.0,1,1.0
57.0,58.0,57.5,4.480704,4.625,1.0,1,1.0
58.0,59.0,58.5,3.571797,4.625,1.0,1,1.0
59.0,60.0,59.5,3.646948,4.625,1.0,1,1.0
60.0,61.0,60.5,4.527279,4.625,1.0,1,1.0
61.0,62.0,61.5,4.278874,4.625,1.0,1,1.0
62.0,63.0,62.5,3.084821,3.476914,1.0,2,1.0
63.0,64.0,63.5,3.997614,2.75,1.0,1,1.0
64.0,65.0,64.5,2.851204,2.75,1.0,1,1.0
65.0,66.0,65.5,3.752084,2.75,1.0,1,1.0
66.0,67.0,66.5,3.417894,2.75,1.0,1,1.0
67.0,68.0,67.5,2.937839,2.75,1.0,1,1.0
68.0,69.0,68.5,4.071126,3.280406,1.0,2,1.0
69.0,70.0,69.5,1.93595,4.125,1.0,1,1.0
70.0,71.0,70.5,1.996546,4.125,1.0,1,1.0
71.0,72.0,71.5,4.389089,4.125,1.0,1,1.0
72.0,73.0,72.5,4.545662,4.125,1.0,1,1.0
73.0,74.0,73.5,3.806738,2.838187,1.0,2,1.0
74.0,75.0,74.5,3.208614,2.625,1.0,1,1.0
75.0,76.0,75.5,2.102571,2.625,1.0,1,1.0
76.0,77.0,76.5,2.102571,2.625,1.0,1,1.0
77.0,78.0,77.5,2.35039,2.625,1.0,1,1.0
78.0,79.0,78.5,3.311512,2.625,1.0,1,1.0
79.0,80.0,79.5,2.102571,2.625,1.0,1,1.0
80.0,81.0,80.5,2.102571,2.625,1.0,1,1.0
81.0,82.0,81.5,2.8179,2.625,1.0,1,1.0
82.0,83.0,82.5,3.230264,2.625,1.0,1,1.0
83.0,84.0,83.5,3.104608,2.625,1.0,1,1.0
84.0,85.0,84.5,3.050045,2.625,1.0,1,1.0
85.0,86.0,85.5,3.058742,2.625,1.0,1,1.0
86.0,87.0,86.5,3.17429,2.695219,1.0,2,1.0
87.0,88.0,87.5,4.309158,4.375,1.0,1,1.0
88.0,89.0,88.5,2.035011,4.375,1.0,1,1.0
89.0,90.0,89.5,2.035011,4.375,1.0,1,1.0
90.0,91.0,90.5,4.131027,4.375,1.0,1,1.0
91.0,92.0,91.5,4.559527,4.375,1.0,1,1.0
92.0,93.0,92.5,2.249593,3.40518,1.0,2,1.0
93.0,94.0,93.5,3.462124,3.25,1.0,1,1.0
94.0,95.0,94.5,2.01005,3.25,1.0,1,1.0
95.0,96.0,95.5,1.605298,3.25,1.0,1,1.0
