seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.709784,3.75
12.53,3.564901,3.524505
20.06,3.476882,3.293495
25.42,3.465678,3.361367
27.56,3.502753,3.375662
34.13,3.476917,3.423659
37.68,3.459608,3.390992
43.69,3.526597,3.350963
45.8,3.541999,3.369346
52.32,3.543902,3.379964
54.2,3.54363,3.38165
58.07,3.560172,3.356215
60.39,3.564098,3.328124
65.37,3.550084,3.280272
71.39,3.48586,3.237179
73.99,3.494725,3.269841
79.44,3.498701,3.279914
82.51,3.514675,3.296559
87.92,3.490438,3.333691
96.05,3.462135,3.364696
108.45,3.449671,3.279021
114.07,3.431078,3.265274
122.46,3.41208,3.252809
127.77,3.426616,3.246081
130.15,3.437654,3.255647
133.62,3.441273,3.277338
136.83,3.444303,3.294292
140.53,3.459015,3.290932
146.54,3.454204,3.297642
149.33,3.455623,3.293949
152.27,3.455492,3.295295
156.3,3.460952,3.296276
161.85,3.469781,3.294689
165.01,3.480027,3.289045
168.28,3.47964,3.279896
171.6,3.482171,3.266419
174.97,3.489199,3.282688
177.74,3.492605,3.288672
182.28,3.502373,3.288954
