seconds,mos_pred_concat,mos_target_concat_durw
6.648,4.488804,4.75
20.548125,3.458229,3.058833
26.83625,3.602854,3.36723
38.216437,3.416666,3.257875
43.331937,3.542316,3.41927
62.092125,3.317998,3.481428
66.836125,3.386737,3.535981
83.08625,3.198292,3.35781
89.989687,3.299862,3.445432
96.15975,3.248211,3.384768
102.482687,3.320785,3.453575
122.932875,3.211775,3.378122
127.897437,3.284855,3.411965
134.6525,3.263415,3.378757
141.254062,3.322306,3.396107
154.484187,3.238561,3.362184
164.336562,3.29742,3.415411
178.58175,3.128625,3.312477
180.5045,3.156632,3.329121
