elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.093687,4.495496,4.25
11.528688,4.457873,4.25
18.575938,4.410741,4.25
26.47075,4.444713,4.25
33.773438,4.356278,4.277028
39.845438,4.36233,4.272909
42.573813,4.353417,4.25542
48.32075,4.409746,4.254775
53.522,4.421984,4.278606
61.823125,4.437863,4.274765
67.361063,4.421251,4.283006
72.678438,4.424971,4.280591
79.609625,4.435207,4.288811
84.53225,4.436069,4.242875
89.083375,4.431419,4.256011
98.847375,4.442185,4.267765
106.59125,4.444358,4.293718
115.647062,4.436844,4.280506
120.41875,4.432677,4.279298
127.849125,4.411935,4.212212
133.572875,4.416767,4.208475
138.216875,4.42147,4.21827
139.726187,4.419705,4.224013
146.1465,4.424977,4.241629
150.674375,4.43022,4.238124
155.852437,4.434544,4.242672
160.786687,4.427062,4.246733
169.645125,4.426557,4.240376
179.234937,4.423553,4.267643
180.964812,4.423294,4.268669
185.75975,4.419955,4.242375
