block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,2.823753,3.5,1.0,1,1.0
1.0,2.0,2.862042,3.5,1.0,1,1.0
2.0,3.0,2.874718,3.5,1.0,1,1.0
3.0,4.0,2.935669,3.5,1.0,1,1.0
4.0,5.0,2.632042,3.5,1.0,1,1.0
5.0,6.0,3.017394,3.5,1.0,1,1.0
6.0,7.0,2.359475,3.5,1.0,1,1.0
7.0,8.0,2.863467,3.5,1.0,1,1.0
8.0,9.0,2.882196,3.5,1.0,1,1.0
9.0,10.0,2.531651,3.5,1.0,1,1.0
10.0,11.0,2.752793,3.5,1.0,1,1.0
11.0,12.0,2.59557,3.5,1.0,1,1.0
12.0,13.0,2.375612,3.5,1.0,1,1.0
13.0,14.0,2.90457,3.5,1.0,1,1.0
14.0,15.0,3.027921,3.54,1.0,2,1.0
15.0,16.0,3.193137,3.625,1.0,1,1.0
16.0,17.0,2.533745,3.625,1.0,1,1.0
17.0,18.0,1.200472,3.625,1.0,1,1.0
18.0,19.0,2.220518,3.625,1.0,1,1.0
19.0,20.0,2.220518,3.625,1.0,1,1.0
20.0,21.0,2.346986,3.625,1.0,1,1.0
21.0,22.0,2.684743,3.0875,1.0,2,1.0
22.0,23.0,2.888416,2.375,1.0,1,1.0
23.0,24.0,2.891583,2.375,1.0,1,1.0
24.0,25.0,2.875257,2.375,1.0,1,1.0
25.0,26.0,2.725198,2.375,1.0,1,1.0
26.0,27.0,3.031672,2.375,1.0,1,1.0
27.0,28.0,2.590967,2.375,1.0,1,1.0
28.0,29.0,2.310465,2.375,1.0,1,1.0
29.0,30.0,2.854964,2.375,1.0,1,1.0
30.0,31.0,3.031708,2.375,1.0,1,1.0
31.0,32.0,2.315303,2.375,1.0,1,1.0
32.0,33.0,2.299856,2.375,1.0,1,1.0
33.0,34.0,2.537921,2.375,1.0,1,1.0
34.0,35.0,2.466025,2.65,1.0,2,1.0
35.0,36.0,2.727406,3.375,1.0,1,1.0
36.0,37.0,2.96459,3.375,1.0,1,1.0
37.0,38.0,2.947699,3.375,1.0,1,1.0
38.0,39.0,3.335316,3.375,1.0,1,1.0
39.0,40.0,2.428914,3.375,1.0,1,1.0
40.0,41.0,2.788147,3.375,1.0,1,1.0
41.0,42.0,2.877939,3.375,1.0,1,1.0
42.0,43.0,3.009328,3.375,1.0,1,1.0
43.0,44.0,2.811271,3.375,1.0,1,1.0
44.0,45.0,2.947248,3.375,1.0,1,1.0
45.0,46.0,2.38151,3.26,1.0,2,1.0
46.0,47.0,2.834595,3.125,1.0,1,1.0
47.0,48.0,2.294441,3.125,1.0,1,1.0
48.0,49.0,2.771181,3.125,1.0,1,1.0
