block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.118086,3.0,5.0,1,5.0
5.0,10.0,7.5,3.118086,3.0,5.0,1,5.0
10.0,15.0,12.5,3.636484,2.819009,5.0,2,5.0
15.0,20.0,17.5,3.521913,3.168819,5.0,2,5.0
20.0,25.0,22.5,3.181831,3.625,5.0,1,5.0
25.0,30.0,27.5,3.181831,3.625,5.0,1,5.0
30.0,35.0,32.5,3.181831,3.625,5.0,1,5.0
35.0,40.0,37.5,3.118235,2.898387,5.0,2,5.0
40.0,45.0,42.5,3.094307,2.625,5.0,1,5.0
45.0,50.0,47.5,3.094307,2.625,5.0,1,5.0
50.0,55.0,52.5,2.812297,2.625,5.0,2,5.0
55.0,60.0,57.5,2.801481,2.625,5.0,1,5.0
60.0,65.0,62.5,2.801481,2.625,5.0,1,5.0
65.0,70.0,67.5,2.884452,3.070648,5.0,2,5.0
70.0,75.0,72.5,2.917844,3.25,5.0,1,5.0
75.0,80.0,77.5,2.917844,3.25,5.0,1,5.0
80.0,85.0,82.5,3.358335,2.588144,5.0,2,5.0
85.0,90.0,87.5,3.097046,3.22952,5.0,2,5.0
90.0,95.0,92.5,3.232226,3.179742,5.0,2,5.0
95.0,100.0,97.5,3.356814,3.0,5.0,1,5.0
100.0,105.0,102.5,3.356814,3.0,5.0,1,5.0
105.0,110.0,107.5,3.356814,3.0,5.0,1,5.0
110.0,115.0,112.5,3.229873,3.0,5.0,2,5.0
115.0,120.0,117.5,3.152852,3.0,5.0,1,5.0
120.0,125.0,122.5,3.152852,3.0,5.0,1,5.0
125.0,130.0,127.5,3.427523,2.858256,5.0,2,5.0
130.0,135.0,132.5,3.624903,2.884977,5.0,2,5.0
135.0,140.0,137.5,3.544617,3.347522,5.0,2,5.0
140.0,145.0,142.5,3.098474,3.0,5.0,1,5.0
145.0,150.0,147.5,3.098474,3.0,5.0,1,5.0
150.0,155.0,152.5,3.085659,3.213625,5.0,2,5.0
155.0,160.0,157.5,3.068479,3.5,5.0,1,5.0
160.0,165.0,162.5,2.995211,3.144837,5.0,2,5.0
165.0,170.0,167.5,2.784823,2.125,5.0,1,5.0
170.0,175.0,172.5,2.784823,2.125,5.0,1,5.0
175.0,180.0,177.5,2.862159,2.687736,5.0,2,5.0
180.0,185.0,182.5,2.973787,3.5,5.0,1,5.0
185.0,187.101375,186.050687,2.973787,3.5,2.101375,1,5.0
