elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.966946,3.5
11.070438,3.231177,3.738815
21.915188,3.041529,3.620637
31.767563,3.516897,3.815827
37.481,3.483132,3.74863
44.082563,3.544453,3.748835
59.359563,3.386856,3.556112
64.324125,3.48876,3.609666
69.004375,3.431315,3.610706
75.327313,3.480474,3.685353
89.480125,3.321765,3.616495
96.383562,3.414408,3.679775
110.201313,3.295985,3.547521
114.945312,3.345645,3.576513
121.171875,3.367483,3.534042
126.287375,3.409471,3.578233
137.308437,3.36954,3.571954
143.596563,3.4117,3.60712
157.13025,3.353219,3.597893
163.77825,3.397323,3.644659
172.281062,3.356205,3.612842
174.203812,3.3687,3.626773
185.236562,3.349003,3.596887
