block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.148886,3.125,5.0,1,5.0
5.0,10.0,3.149368,3.1565,5.0,2,5.0
10.0,15.0,3.156527,3.625,5.0,1,5.0
15.0,20.0,3.195465,3.625,5.0,2,5.0
20.0,25.0,3.510667,3.609375,5.0,2,5.0
25.0,30.0,2.927099,3.5,5.0,1,5.0
30.0,35.0,2.927099,3.5,5.0,1,5.0
35.0,40.0,2.998694,3.381875,5.0,2,5.0
40.0,45.0,3.266965,2.954,5.0,2,5.0
45.0,50.0,3.182668,3.125,5.0,1,5.0
50.0,55.0,3.182668,3.125,5.0,1,5.0
55.0,60.0,3.189873,2.95925,5.0,2,5.0
60.0,65.0,3.193536,2.875,5.0,1,5.0
65.0,70.0,3.193536,2.875,5.0,1,5.0
70.0,75.0,3.538139,3.52675,5.0,2,5.0
75.0,80.0,3.573394,3.50225,5.0,2,5.0
80.0,85.0,3.556089,3.375,5.0,1,5.0
85.0,90.0,3.353829,3.047,5.0,2,5.0
90.0,95.0,2.939444,2.375,5.0,1,5.0
95.0,100.0,2.939444,2.375,5.0,1,5.0
100.0,105.0,3.164114,2.7235,5.0,2,5.0
105.0,110.0,3.261783,2.875,5.0,1,5.0
110.0,115.0,3.384049,3.22375,5.0,2,5.0
115.0,120.0,3.393252,3.25,5.0,1,5.0
120.0,125.0,3.283493,3.331,5.0,2,5.0
125.0,130.0,3.223871,3.375,5.0,1,5.0
130.0,135.0,3.223871,3.375,5.0,1,5.0
135.0,140.0,3.154814,3.375,5.0,2,5.0
140.0,145.0,3.049486,3.375,5.0,1,5.0
145.0,150.0,3.049486,3.375,5.0,1,5.0
150.0,155.0,3.476004,3.495125,5.0,2,5.0
155.0,160.0,3.493313,3.5,5.0,1,5.0
160.0,165.0,2.952786,2.975,5.0,2,5.0
165.0,170.0,2.849829,2.875,5.0,1,5.0
170.0,175.0,2.849829,2.875,5.0,1,5.0
175.0,180.0,3.166195,3.426875,5.0,2,5.0
180.0,185.0,3.208115,3.5,5.0,1,5.0
185.0,185.935,3.208115,3.5,0.935,1,5.0
