elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.2,4.468142,3.444444
7.4,3.866677,3.003003
9.7,3.866995,3.097136
13.29,3.90274,3.273493
15.23,3.904381,3.180755
18.72,3.983146,3.299592
23.22,3.927587,3.071958
26.51,3.871502,3.130721
30.05,3.908894,3.056419
35.95,3.825439,3.074513
37.44,3.828963,3.055629
40.82,3.819263,3.030322
46.55,3.802686,3.075827
52.65,3.818609,3.120515
60.34,3.840968,3.139914
62.19,3.834212,3.154058
66.97,3.839319,3.148552
68.91,3.832895,3.141555
77.1,3.862489,3.055701
79.19,3.840353,3.080623
81.99,3.839229,3.065451
84.58,3.840108,3.069015
87.01,3.850791,3.055451
89.85,3.837942,3.026605
92.49,3.835576,2.993734
94.28,3.820345,2.995752
95.72,3.813647,3.007099
97.41,3.804676,3.009645
103.91,3.822233,2.977764
109.81,3.809887,3.005824
119.53,3.818214,2.960994
124.27,3.825316,2.962482
130.07,3.831379,2.979019
131.91,3.831008,2.983496
137.41,3.808503,2.964144
139.71,3.804118,2.969124
146.15,3.812699,2.933764
149.29,3.811224,2.950454
158.53,3.818341,2.953342
162.78,3.806003,2.974142
167.93,3.811644,2.974935
174.48,3.800647,2.992939
181.72,3.818881,2.9733
