elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,3.653393,3.25
14.647312,4.307409,3.92264
16.570062,4.35111,4.03315
21.534625,4.465703,4.083142
28.182625,4.440385,4.240447
34.47075,4.441241,4.264992
43.329187,4.445343,4.236372
49.7495,4.4441,4.286525
51.67225,4.453027,4.308423
58.575688,4.488826,4.331001
63.54025,4.516903,4.324672
71.284125,4.535845,4.357298
78.187562,4.555352,4.369898
87.243375,4.556306,4.344477
93.566312,4.566468,4.354987
98.094187,4.566039,4.344371
107.684,4.564653,4.380495
112.428,4.567228,4.374988
119.858375,4.538684,4.297498
121.58825,4.539067,4.2986
126.5225,4.536996,4.30158
131.294188,4.538631,4.299705
137.89575,4.548731,4.273389
139.405063,4.550069,4.278549
149.257438,4.555061,4.276665
154.4355,4.546685,4.279962
159.0795,4.550745,4.286385
165.402438,4.556706,4.294551
170.517938,4.558211,4.304465
177.1195,4.565345,4.283799
182.84325,4.572904,4.278828
