seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.637256,3.75
15.7,3.875577,3.894745
21.62,3.986586,3.724424
25.1,3.972058,3.752728
32.63,3.894056,3.558043
39.28,3.946467,3.548216
44.64,3.95239,3.556281
46.97,3.961621,3.572781
49.11,3.976746,3.57159
53.5,3.989583,3.570274
60.07,3.997523,3.57626
66.45,3.999865,3.580939
70.0,4.001095,3.555378
76.79,3.994223,3.582061
82.8,4.001579,3.547071
85.19,4.010739,3.547309
87.3,4.009464,3.552208
89.89,4.006781,3.56773
96.41,3.987571,3.560075
101.95,3.982466,3.598472
103.83,3.978931,3.595395
108.23,3.963285,3.616361
112.1,3.981379,3.595083
121.39,3.98042,3.591285
123.71,3.983846,3.573164
130.81,3.967555,3.567105
135.79,3.948459,3.535304
137.34,3.926947,3.539608
143.36,3.908538,3.507259
146.21,3.911755,3.521195
148.81,3.916579,3.532473
152.46,3.911788,3.527705
157.91,3.881426,3.523873
161.06,3.8763,3.527318
164.13,3.886029,3.531058
166.91,3.883231,3.532206
172.32,3.87865,3.543753
174.01,3.881797,3.544022
182.14,3.863731,3.550984
