seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.60539,4.875
6.72925,4.480391,4.428581
16.581625,4.493704,4.322473
21.039875,4.444378,4.386577
27.641437,4.437317,4.234544
36.035438,4.451465,4.296379
41.0,4.467496,4.290763
50.822063,4.505869,4.403675
57.145,4.53676,4.414333
61.905062,4.472698,4.411308
68.8085,4.515347,4.420207
77.434687,4.468556,4.415171
82.178687,4.44576,4.405636
84.5355,4.412358,4.383872
89.651,4.409523,4.397631
97.371625,4.399371,4.395836
103.65975,4.395884,4.394572
112.123437,4.360396,4.383659
118.771437,4.36647,4.404165
123.577937,4.367342,4.398168
125.500687,4.373656,4.405474
129.958937,4.36736,4.413005
139.811312,4.375613,4.401518
148.205312,4.375798,4.407096
154.806875,4.371845,4.379075
164.628937,4.379691,4.408662
169.5935,4.385596,4.404018
174.353562,4.379278,4.403226
180.6765,4.388941,4.406612
