block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.614685,3.296139,5.0,2,5.0
5.0,10.0,4.486018,4.635639,5.0,2,5.0
10.0,15.0,4.45463,4.75,5.0,1,5.0
15.0,20.0,4.40473,4.264328,5.0,2,5.0
20.0,25.0,4.390134,4.126347,5.0,2,5.0
25.0,30.0,4.338996,4.375,5.0,2,5.0
30.0,35.0,4.371286,4.375,5.0,1,5.0
35.0,40.0,4.569049,4.167944,5.0,3,5.0
40.0,45.0,4.460342,4.625,5.0,1,5.0
45.0,50.0,4.544613,4.601305,5.0,3,5.0
50.0,55.0,4.603762,4.289016,5.0,2,5.0
55.0,60.0,4.392047,3.707125,5.0,2,5.0
60.0,65.0,4.08455,3.125,5.0,1,5.0
65.0,70.0,4.39171,4.173275,5.0,2,5.0
70.0,75.0,4.509194,4.127817,5.0,2,5.0
75.0,80.0,4.517507,4.20815,5.0,2,5.0
80.0,85.0,4.548199,4.625,5.0,1,5.0
85.0,90.0,4.644773,4.470619,5.0,2,5.0
90.0,95.0,4.704588,4.375,5.0,1,5.0
95.0,100.0,4.442516,4.458091,5.0,2,5.0
100.0,105.0,4.366789,3.7455,5.0,2,5.0
105.0,110.0,4.38971,4.173728,5.0,2,5.0
110.0,115.0,4.417993,4.327033,5.0,2,5.0
115.0,120.0,4.428515,4.290033,5.0,2,5.0
120.0,125.0,4.402442,4.348416,5.0,2,5.0
125.0,130.0,4.562982,4.25,5.0,1,5.0
130.0,135.0,4.537161,4.388113,5.0,2,5.0
135.0,140.0,4.642679,4.37195,5.0,2,5.0
140.0,145.0,4.526264,4.159297,5.0,2,5.0
145.0,150.0,4.266533,4.204284,5.0,2,5.0
150.0,155.0,4.324105,4.325342,5.0,2,5.0
155.0,160.0,4.360987,4.357225,5.0,2,5.0
160.0,165.0,4.493538,4.25,5.0,1,5.0
165.0,170.0,4.42953,4.25,5.0,2,5.0
170.0,175.0,4.399791,4.25,5.0,2,5.0
175.0,180.0,4.455651,4.25,5.0,2,5.0
180.0,185.0,4.308275,4.25,5.0,1,5.0
185.0,185.75975,4.308275,4.25,0.75975,1,5.0
