seconds,mos_pred_concat,mos_target_concat_durw
6.55,3.533358,3.454545
10.8,3.224222,3.570812
13.94,3.117485,3.606055
16.24,3.177443,3.557989
18.08,3.184336,3.531734
22.82,3.30574,3.421286
28.72,3.360209,3.437456
30.41,3.310966,3.421695
32.2,3.289898,3.403812
35.04,3.202611,3.301611
37.63,3.222084,3.293366
39.72,3.227709,3.330548
41.66,3.237087,3.310498
43.51,3.236905,3.323462
49.61,3.223288,3.34044
52.99,3.245331,3.302778
58.89,3.261197,3.289142
62.18,3.284752,3.302703
65.67,3.336059,3.330098
69.26,3.37132,3.351863
73.46,3.38112,3.312688
76.39,3.38673,3.297498
80.34,3.408329,3.305563
82.88,3.419991,3.272362
86.47,3.407696,3.244448
92.52,3.412839,3.252242
96.5,3.412043,3.246994
98.54,3.405816,3.234352
101.64,3.401734,3.24076
105.44,3.408651,3.255017
108.93,3.421487,3.250407
111.63,3.417633,3.237754
115.92,3.422991,3.25116
119.04,3.412977,3.222112
122.04,3.416546,3.216652
125.64,3.405998,3.231283
127.99,3.411475,3.242949
132.08,3.392613,3.247336
135.53,3.395446,3.233403
138.33,3.388783,3.234907
141.22,3.389846,3.250564
144.51,3.385966,3.235102
148.2,3.375395,3.254147
151.5,3.372361,3.2455
154.84,3.368654,3.242002
156.83,3.353776,3.227218
160.48,3.35882,3.249343
162.88,3.358664,3.246722
164.83,3.355838,3.252253
167.22,3.357471,3.252221
169.57,3.354771,3.253345
172.81,3.347049,3.25172
175.16,3.343563,3.25932
177.91,3.339304,3.251096
181.25,3.318082,3.248144
