elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,3.295967,3.25
6.524812,3.535216,3.548263
16.114625,3.696558,4.263417
24.973063,3.933159,4.214317
29.907312,3.99699,4.240828
35.085375,3.890974,4.260629
39.61325,3.861602,4.245127
46.033563,3.956282,4.298108
47.542875,3.967605,4.312454
52.186875,4.016725,4.329143
57.910625,4.06543,4.308966
65.341,4.06775,4.174329
70.112688,4.08092,4.179479
79.1685,4.013145,4.173247
86.912375,3.998291,4.213498
96.676375,3.947003,4.22981
101.2275,3.960917,4.241957
106.150125,3.946434,4.20755
113.081312,3.940613,4.217813
118.398687,3.924496,4.219259
123.936625,3.93243,4.226218
132.23775,3.925977,4.227711
137.439,3.944922,4.238015
143.185937,3.933057,4.238496
145.914312,3.936258,4.234037
151.986312,3.921864,4.234675
159.289,3.907654,4.241108
167.183812,3.886779,4.241528
174.231062,3.880459,4.24187
178.666062,3.892394,4.242072
185.75975,3.883599,4.242375
