elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.41,4.09331,3.9
8.95,4.092589,3.346257
12.02,4.091024,3.443571
13.51,4.071162,3.350535
18.96,3.971731,3.369544
24.69,3.940518,3.376612
27.29,3.960468,3.451883
34.98,3.965715,3.412498
41.0,3.896788,3.318047
45.78,3.927732,3.292871
50.76,3.918457,3.234705
58.95,3.953431,3.109476
61.27,3.963258,3.091132
64.07,3.957483,3.071257
67.94,3.962304,3.067198
70.37,3.976854,3.05049
72.25,3.971974,3.060327
74.89,3.973607,3.018543
81.41,3.949797,3.053461
82.85,3.948716,3.065568
84.96,3.948088,3.082566
91.46,3.951898,3.041163
97.47,3.973578,3.044791
107.19,3.986836,2.991268
110.74,3.981768,2.994014
116.54,3.989673,3.010901
123.11,3.989793,3.043673
128.61,3.980957,3.020423
130.75,3.98737,3.029017
137.19,3.992941,2.988536
142.55,4.007536,3.012106
151.79,4.018398,3.011369
159.32,4.008804,3.006535
164.47,4.012509,3.00633
170.39,4.01576,3.015586
177.63,4.024883,2.994571
184.24,4.013578,3.021674
