elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.41,3.270406,3.25
15.86825,3.284591,3.636312
24.70325,3.217479,3.364032
29.50975,3.409777,3.508337
42.66475,3.272132,3.158891
51.128437,3.279931,3.33951
61.943437,3.31388,3.345707
69.664062,3.348843,3.45978
76.554063,3.285087,3.47465
78.910875,3.304621,3.47914
92.880875,3.279213,3.388273
101.507063,3.291467,3.472126
114.772063,3.279901,3.432006
119.532125,3.315747,3.469559
123.897125,3.305088,3.448612
133.719188,3.299285,3.553384
148.399188,3.278657,3.548103
156.793188,3.297385,3.599064
161.613188,3.30388,3.599837
166.071438,3.304337,3.627358
175.941438,3.291845,3.627226
180.747938,3.321263,3.643787
190.432938,3.318366,3.617402
