elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.88,3.823077,2.25
9.48,3.892534,2.775668
12.67,3.948639,2.763483
18.69,3.88416,2.765335
21.99,3.813793,2.786908
26.97,3.811226,2.77086
31.72,3.794846,2.79156
34.04,3.815898,2.780208
37.47,3.826942,2.769815
41.34,3.867379,2.791363
51.96,3.946283,2.765877
53.84,3.944666,2.789017
60.34,3.954256,2.752987
66.86,3.923718,2.821401
70.41,3.918524,2.816
72.52,3.918572,2.843175
77.72,3.922134,2.827934
83.73,3.955439,2.847463
93.64,3.971503,2.81825
97.19,3.981505,2.827698
104.12,3.985095,2.866899
110.69,3.981329,2.911896
116.15,3.986983,2.901935
118.29,3.995669,2.913577
129.75,3.980552,2.885881
135.11,3.982312,2.914821
142.82,3.979361,2.924818
150.35,3.963514,2.92403
159.93,3.962702,2.945695
165.85,3.96463,2.957369
175.5,3.966469,2.941384
182.11,3.956439,2.970734
