seconds,mos_pred_concat,mos_target_concat_durw
9.685,3.212887,3.125
23.930188,2.698478,2.529719
33.800187,2.675093,2.849552
47.030313,2.60629,2.891875
51.850313,2.58954,2.960026
58.605375,2.626672,2.935818
73.285375,2.605932,3.048831
93.735563,2.664062,3.038177
98.100562,2.647934,3.030917
104.270625,2.657697,2.9995
117.535625,2.62222,3.013664
133.78575,2.570862,2.966456
147.75575,2.540889,2.957809
166.515938,2.546122,3.032976
173.405937,2.541559,3.0565
184.786125,2.53659,3.05302
